Machine Number,Part Number,Full_Path_Way,Base_Path,File_Name,Camera,Datetime,DateOnly,ISO_8601,Extension,Width,Height,Depth,Defect Type,xmin,ymin,xmax,ymax,xdelta,ydelta,Area,Score
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111020.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111020.xml,s1_outer_surface,2021-02-19  11:10:20,2021-02-19 ,20210219T111020,.xml,550,4512,1,Crack,434,2422,483,2760,49,338,16562,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111025.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111025.xml,s1_outer_surface,2021-02-19  11:10:25,2021-02-19 ,20210219T111025,.xml,550,4512,1,Crack,436,2838,483,3261,47,423,19881,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111032.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111032.xml,s1_outer_surface,2021-02-19  11:10:32,2021-02-19 ,20210219T111032,.xml,550,4512,1,Crack,450,1269,488,1505,38,236,8968,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111038.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111038.xml,s1_outer_surface,2021-02-19  11:10:38,2021-02-19 ,20210219T111038,.xml,550,4512,1,Crack,41,322,112,493,71,171,12141,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111038.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111038.xml,s1_outer_surface,2021-02-19  11:10:38,2021-02-19 ,20210219T111038,.xml,550,4512,1,Crack,30,4263,124,4466,94,203,19082,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111044.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111044.xml,s1_outer_surface,2021-02-19  11:10:44,2021-02-19 ,20210219T111044,.xml,550,4512,1,Crack,448,1132,514,1297,66,165,10890,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111050.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111050.xml,s1_outer_surface,2021-02-19  11:10:50,2021-02-19 ,20210219T111050,.xml,550,4512,1,Crack,447,2856,513,3016,66,160,10560,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111056.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111056.xml,s1_outer_surface,2021-02-19  11:10:56,2021-02-19 ,20210219T111056,.xml,550,4512,1,Crack,455,4325,509,4462,54,137,7398,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111056.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111056.xml,s1_outer_surface,2021-02-19  11:10:56,2021-02-19 ,20210219T111056,.xml,550,4512,1,Crack,457,356,507,506,50,150,7500,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111102.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111102.xml,s1_outer_surface,2021-02-19  11:11:02,2021-02-19 ,20210219T111102,.xml,550,4512,1,Crack,44,3127,125,3325,81,198,16038,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111108.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111108.xml,s1_outer_surface,2021-02-19  11:11:08,2021-02-19 ,20210219T111108,.xml,550,4512,1,Crack,443,1126,515,1303,72,177,12744,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111114.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111114.xml,s1_outer_surface,2021-02-19  11:11:14,2021-02-19 ,20210219T111114,.xml,550,4512,1,Crack,445,1992,512,2175,67,183,12261,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111114.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111114.xml,s1_outer_surface,2021-02-19  11:11:14,2021-02-19 ,20210219T111114,.xml,550,4512,1,Crack,437,1117,501,1590,64,473,30272,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111114.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111114.xml,s1_outer_surface,2021-02-19  11:11:14,2021-02-19 ,20210219T111114,.xml,550,4512,1,Chip,435,3703,519,3895,84,192,16128,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111121.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111121.xml,s1_outer_surface,2021-02-19  11:11:21,2021-02-19 ,20210219T111121,.xml,550,4512,1,Crack,41,3192,100,3326,59,134,7906,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111128.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111128.xml,s1_outer_surface,2021-02-19  11:11:28,2021-02-19 ,20210219T111128,.xml,550,4512,1,Crack,40,3690,123,3870,83,180,14940,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111133.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111133.xml,s1_outer_surface,2021-02-19  11:11:33,2021-02-19 ,20210219T111133,.xml,550,4512,1,Crack,39,285,122,500,83,215,17845,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111133.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111133.xml,s1_outer_surface,2021-02-19  11:11:33,2021-02-19 ,20210219T111133,.xml,550,4512,1,Crack,41,4249,122,4457,81,208,16848,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111139.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111139.xml,s1_outer_surface,2021-02-19  11:11:39,2021-02-19 ,20210219T111139,.xml,550,4512,1,Crack,444,570,513,737,69,167,11523,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111145.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111145.xml,s1_outer_surface,2021-02-19  11:11:45,2021-02-19 ,20210219T111145,.xml,550,4512,1,Crack,444,594,498,727,54,133,7182,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111152.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111152.xml,s1_outer_surface,2021-02-19  11:11:52,2021-02-19 ,20210219T111152,.xml,550,4512,1,Crack,442,569,505,720,63,151,9513,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111158.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111158.xml,s1_outer_surface,2021-02-19  11:11:58,2021-02-19 ,20210219T111158,.xml,550,4512,1,Crack,442,1123,511,1319,69,196,13524,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111204.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111204.xml,s1_outer_surface,2021-02-19  11:12:04,2021-02-19 ,20210219T111204,.xml,550,4512,1,Crack,40,5,108,171,68,166,11288,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111204.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111204.xml,s1_outer_surface,2021-02-19  11:12:04,2021-02-19 ,20210219T111204,.xml,550,4512,1,Crack,41,3986,107,4131,66,145,9570,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111210.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111210.xml,s1_outer_surface,2021-02-19  11:12:10,2021-02-19 ,20210219T111210,.xml,550,4512,1,Crack,444,2276,508,2441,64,165,10560,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111216.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111216.xml,s1_outer_surface,2021-02-19  11:12:16,2021-02-19 ,20210219T111216,.xml,550,4512,1,Crack,438,1127,505,1300,67,173,11591,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111222.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111222.xml,s1_outer_surface,2021-02-19  11:12:22,2021-02-19 ,20210219T111222,.xml,550,4512,1,Crack,42,332,126,513,84,181,15204,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111222.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111222.xml,s1_outer_surface,2021-02-19  11:12:22,2021-02-19 ,20210219T111222,.xml,550,4512,1,Crack,42,4285,127,4467,85,182,15470,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111228.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111228.xml,s1_outer_surface,2021-02-19  11:12:28,2021-02-19 ,20210219T111228,.xml,550,4512,1,Crack,450,3406,516,3569,66,163,10758,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111234.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111234.xml,s1_outer_surface,2021-02-19  11:12:34,2021-02-19 ,20210219T111234,.xml,550,4512,1,Crack,42,261,126,476,84,215,18060,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111234.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111234.xml,s1_outer_surface,2021-02-19  11:12:34,2021-02-19 ,20210219T111234,.xml,550,4512,1,Crack,41,4222,126,4430,85,208,17680,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111240.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111240.xml,s1_outer_surface,2021-02-19  11:12:40,2021-02-19 ,20210219T111240,.xml,550,4512,1,Crack,39,854,126,1033,87,179,15573,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111246.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111246.xml,s1_outer_surface,2021-02-19  11:12:46,2021-02-19 ,20210219T111246,.xml,550,4512,1,Crack,436,2274,512,2441,76,167,12692,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111253.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111253.xml,s1_outer_surface,2021-02-19  11:12:53,2021-02-19 ,20210219T111253,.xml,550,4512,1,Crack,41,1437,124,1618,83,181,15023,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111259.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111259.xml,s1_outer_surface,2021-02-19  11:12:59,2021-02-19 ,20210219T111259,.xml,550,4512,1,Crack,432,1695,508,1900,76,205,15580,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111305.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111305.xml,s1_outer_surface,2021-02-19  11:13:05,2021-02-19 ,20210219T111305,.xml,550,4512,1,Crack,41,1132,115,1276,74,144,10656,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111311.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111311.xml,s1_outer_surface,2021-02-19  11:13:11,2021-02-19 ,20210219T111311,.xml,550,4512,1,Crack,89,1266,137,1623,48,357,17136,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111317.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111317.xml,s1_outer_surface,2021-02-19  11:13:17,2021-02-19 ,20210219T111317,.xml,550,4512,1,Crack,62,1410,133,1606,71,196,13916,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111323.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111323.xml,s1_outer_surface,2021-02-19  11:13:23,2021-02-19 ,20210219T111323,.xml,550,4512,1,Crack,41,3984,124,4151,83,167,13861,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111323.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111323.xml,s1_outer_surface,2021-02-19  11:13:23,2021-02-19 ,20210219T111323,.xml,550,4512,1,Crack,41,1,126,184,85,183,15555,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111329.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111329.xml,s1_outer_surface,2021-02-19  11:13:29,2021-02-19 ,20210219T111329,.xml,550,4512,1,Crack,442,3985,473,4148,31,163,5053,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111329.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111329.xml,s1_outer_surface,2021-02-19  11:13:29,2021-02-19 ,20210219T111329,.xml,550,4512,1,Crack,439,3,484,183,45,180,8100,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111335.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111335.xml,s1_outer_surface,2021-02-19  11:13:35,2021-02-19 ,20210219T111335,.xml,550,4512,1,Crack,438,3960,508,4181,70,221,15470,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111335.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111335.xml,s1_outer_surface,2021-02-19  11:13:35,2021-02-19 ,20210219T111335,.xml,550,4512,1,Crack,434,1,505,215,71,214,15194,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111341.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111341.xml,s1_outer_surface,2021-02-19  11:13:41,2021-02-19 ,20210219T111341,.xml,550,4512,1,Crack,447,603,514,754,67,151,10117,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T111347.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T111347.xml,s1_outer_surface,2021-02-19  11:13:47,2021-02-19 ,20210219T111347,.xml,550,4512,1,Crack,453,2841,514,3021,61,180,10980,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T112654.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T112654.xml,s1_outer_surface,2021-02-19  11:26:54,2021-02-19 ,20210219T112654,.xml,550,4512,1,Crack,445,640,470,1039,25,399,9975,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210219T112654.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210219T112654.xml,s1_outer_surface,2021-02-19  11:26:54,2021-02-19 ,20210219T112654,.xml,550,4512,1,Chip,466,548,516,749,50,201,10050,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210222T152658.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210222T152658.xml,s1_outer_surface,2021-02-22  15:26:58,2021-02-22 ,20210222T152658,.xml,550,4512,1,Crack,41,939,100,1072,59,133,7847,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210222T152704.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210222T152704.xml,s1_outer_surface,2021-02-22  15:27:04,2021-02-22 ,20210222T152704,.xml,,,,Crack,449,2943,492,3201,43,258,11094,0.9966
